Name,Scandinavian,Contemporary,Traditional,Hampton,Farmhouse,Industrial,Modern
4226.jpg,0,0,0,0,0,1,0
2083.jpg,1,0,0,0,0,0,1
3282.jpg,0,0,0,0,0,0,1
6063.jpg,1,0,0,0,0,0,1
2042.jpg,0,0,0,0,0,1,0
1014.jpg,1,0,0,0,0,0,0
3681.jpg,0,1,0,0,0,1,0
6613.jpg,0,0,0,0,0,0,1
6518.jpg,0,1,0,0,0,0,0
8872.jpg,0,1,0,0,0,0,0
395.jpg,0,0,0,0,0,0,0
5134.jpg,0,1,0,0,0,0,1
7342.jpg,1,0,0,0,0,0,1
5514.jpg,0,0,0,0,0,0,1
4537.jpg,0,0,0,0,1,0,0
6878.jpg,0,0,0,0,0,0,0
7539.jpg,0,1,0,0,0,0,0
7225.jpg,0,0,0,0,0,0,1
1692.jpg,0,0,0,0,1,0,0
7033.jpg,0,1,0,0,0,0,0
4331.jpg,1,1,0,0,0,0,0
8442.jpg,0,0,0,1,0,0,0
4126.jpg,0,0,0,0,0,0,1
1930.jpg,0,0,1,0,0,0,0
2375.jpg,0,0,0,0,0,1,0
4772.jpg,0,0,0,0,0,0,1
8193.jpg,0,0,0,0,0,0,0
7166.jpg,0,0,0,1,0,0,0
899.jpg,1,0,0,0,0,0,0
4549.jpg,0,0,0,0,0,0,1
5966.jpg,0,0,0,0,0,0,1
4886.jpg,0,1,0,0,0,0,0
3326.jpg,0,0,0,0,0,0,0
7148.jpg,0,0,0,0,0,0,1
8086.jpg,0,0,0,0,0,0,0
6993.jpg,0,1,0,0,0,0,0
8464.jpg,0,0,0,0,0,0,0
4316.jpg,0,0,0,0,0,0,1
6882.jpg,0,0,0,0,0,0,1
3256.jpg,0,0,0,0,0,1,0
6071.jpg,0,1,0,0,0,0,0
2610.jpg,0,1,0,0,0,1,0
1572.jpg,0,0,0,0,1,0,0
5366.jpg,0,0,0,0,0,0,1
6395.jpg,0,0,0,0,0,0,0
3410.jpg,0,0,0,0,0,0,0
2740.jpg,0,0,0,0,0,0,0
5654.jpg,0,1,0,0,0,0,0
6305.jpg,0,0,0,0,0,0,1
1458.jpg,0,0,0,0,1,0,0
3877.jpg,0,1,0,0,0,1,0
3123.jpg,0,0,0,0,1,1,0
7190.jpg,0,0,0,0,0,0,1
4337.jpg,0,1,0,0,0,0,0
270.jpg,1,0,0,0,0,0,1
333.jpg,0,1,0,0,0,0,0
4804.jpg,0,0,0,0,0,0,1
922.jpg,0,0,0,0,0,0,0
3432.jpg,0,0,0,0,0,0,1
2525.jpg,0,0,0,0,0,0,1
4271.jpg,0,0,0,0,0,1,0
7374.jpg,0,0,0,0,0,0,1
6182.jpg,0,1,0,0,0,0,1
1067.jpg,0,0,0,0,0,0,1
2203.jpg,0,1,0,0,0,0,0
1464.jpg,0,1,0,0,1,0,0
5687.jpg,0,1,0,0,0,0,0
8692.jpg,0,0,0,0,1,0,0
6010.jpg,1,0,0,0,0,1,0
8119.jpg,0,0,1,0,1,0,0
7544.jpg,0,0,0,0,1,0,0
2766.jpg,0,0,0,0,0,1,0
4921.jpg,0,0,0,0,0,0,1
3679.jpg,0,0,0,0,0,0,0
8601.jpg,0,0,1,0,0,0,0
2753.jpg,0,0,0,0,0,0,1
5717.jpg,0,0,0,0,0,0,1
4541.jpg,1,0,0,0,1,0,0
7188.jpg,0,0,0,0,0,0,1
4177.jpg,0,0,0,0,0,0,1
437.jpg,0,0,0,0,0,0,1
2259.jpg,0,1,0,0,0,0,0
6632.jpg,0,0,0,0,0,0,0
8362.jpg,0,0,1,0,0,0,0
6251.jpg,0,0,0,0,1,0,0
4632.jpg,0,1,0,0,0,0,0
3014.jpg,0,0,0,0,0,0,1
3456.jpg,0,0,0,0,0,0,0
2523.jpg,0,0,0,0,0,0,1
4846.jpg,1,0,0,0,0,0,1
8556.jpg,0,1,0,0,0,0,0
8006.jpg,0,0,0,1,1,0,0
6110.jpg,0,0,0,0,0,0,0
8422.jpg,0,0,0,0,0,0,0
6427.jpg,1,0,0,0,0,0,1
7154.jpg,1,0,0,0,0,0,1
6076.jpg,1,0,0,0,0,0,1
5369.jpg,0,1,0,0,0,0,0
357.jpg,0,0,0,0,0,0,1
8327.jpg,0,0,0,0,1,0,0
6635.jpg,0,0,0,0,0,0,1
6628.jpg,0,0,0,0,1,0,0
4750.jpg,0,1,0,0,0,0,0
7187.jpg,0,0,0,0,0,0,1
8874.jpg,0,0,1,0,0,0,0
3245.jpg,0,0,0,0,0,0,1
2665.jpg,0,1,0,0,0,0,0
6864.jpg,1,0,0,0,0,0,1
5363.jpg,0,1,0,0,0,0,0
6345.jpg,0,0,0,0,0,0,1
8537.jpg,0,0,1,0,0,0,0
5195.jpg,0,0,0,0,0,0,1
6313.jpg,0,0,0,0,0,0,1
8425.jpg,0,0,1,0,0,0,0
2511.jpg,0,0,0,0,0,0,1
384.jpg,0,0,0,0,0,0,1
5756.jpg,0,0,0,0,0,0,1
8326.jpg,0,0,0,0,1,0,0
4402.jpg,0,0,0,0,0,1,0
5994.jpg,0,1,0,0,0,0,0
4116.jpg,0,1,0,0,0,0,0
8142.jpg,0,0,1,0,0,0,0
5918.jpg,0,0,0,0,0,0,1
6253.jpg,0,1,0,0,0,0,0
3706.jpg,0,0,0,0,0,0,0
3562.jpg,0,0,0,0,0,0,1
452.jpg,0,1,0,0,0,0,0
2095.jpg,0,0,0,0,0,1,0
2336.jpg,0,0,0,0,0,1,1
8575.jpg,0,0,1,0,1,0,0
4843.jpg,0,0,0,0,0,0,1
5392.jpg,0,0,0,0,0,0,1
7739.jpg,0,0,1,0,0,0,0
6379.jpg,0,0,0,0,0,0,1
7775.jpg,0,0,1,0,0,0,0
1978.jpg,0,0,0,0,0,1,0
1463.jpg,0,1,0,0,0,0,0
1897.jpg,0,0,0,0,0,0,1
4633.jpg,0,0,0,1,1,0,1
3008.jpg,0,0,0,0,0,0,0
4847.jpg,0,0,0,0,0,0,1
1304.jpg,0,0,0,0,1,0,0
3315.jpg,0,0,0,0,0,0,0
923.jpg,0,0,0,1,0,0,0
4051.jpg,0,0,0,0,0,1,0
3639.jpg,0,0,0,0,0,0,0
4542.jpg,0,1,0,0,0,0,0
2512.jpg,0,0,0,0,0,0,0
3929.jpg,0,0,0,0,0,0,1
4029.jpg,1,0,0,0,0,0,1
8452.jpg,0,0,0,0,1,0,0
2474.jpg,0,0,0,0,0,0,1
7057.jpg,1,0,0,0,0,0,0
5576.jpg,0,1,0,0,0,0,1
8979.jpg,0,0,0,0,0,0,0
1164.jpg,0,0,0,0,1,0,0
755.jpg,0,1,0,0,0,0,0
3215.jpg,0,1,0,0,0,0,1
62.jpg,0,0,0,0,0,0,1
1878.jpg,0,0,0,0,1,0,0
8761.jpg,0,0,0,1,0,0,0
1108.jpg,0,0,0,1,0,0,0
8580.jpg,0,0,0,0,1,0,0
6575.jpg,0,0,0,0,0,0,1
1189.jpg,1,0,0,0,0,0,0
386.jpg,0,0,0,0,0,0,0
4629.jpg,0,1,0,0,0,0,1
7543.jpg,0,0,1,0,0,0,0
3797.jpg,0,1,0,0,0,0,0
7584.jpg,0,0,1,0,0,0,0
6309.jpg,1,0,0,0,0,0,0
8047.jpg,0,0,0,0,0,0,1
5451.jpg,0,0,0,0,0,0,1
7146.jpg,0,0,0,0,0,0,1
1143.jpg,0,0,0,0,0,0,1
3504.jpg,0,0,0,0,1,0,0
3864.jpg,0,0,0,0,0,1,1
153.jpg,0,0,0,0,1,0,1
2091.jpg,0,1,0,0,0,0,0
3881.jpg,0,0,0,0,0,1,0
6609.jpg,1,0,0,0,0,0,0
7038.jpg,1,0,0,0,0,0,1
1974.jpg,0,1,0,0,0,0,0
8623.jpg,0,0,1,0,0,0,0
6406.jpg,0,0,0,0,0,0,1
2297.jpg,0,1,0,0,0,1,1
4948.jpg,0,0,0,0,0,0,0
4831.jpg,0,1,0,0,0,0,1
3072.jpg,0,0,0,0,0,0,1
1631.jpg,0,0,0,0,1,0,0
3692.jpg,0,0,0,0,0,0,1
792.jpg,0,0,0,0,0,0,0
618.jpg,0,0,0,1,1,0,0
3647.jpg,0,1,0,0,0,0,0
7175.jpg,1,0,0,0,0,0,0
4721.jpg,1,0,0,0,0,0,1
6857.jpg,1,0,0,0,0,0,1
290.jpg,1,0,0,0,0,0,0
4015.jpg,0,0,0,0,0,0,1
811.jpg,0,0,0,0,1,0,0
2829.jpg,0,0,0,0,0,1,0
3954.jpg,0,0,0,0,0,0,1
5766.jpg,0,0,0,0,0,0,1
8056.jpg,0,0,0,0,1,0,0
255.jpg,0,1,0,1,0,0,0
7621.jpg,0,0,1,0,0,0,0
3748.jpg,0,1,0,0,0,0,1
7683.jpg,0,0,1,0,0,0,0
7052.jpg,0,0,0,0,0,0,1
2226.jpg,0,0,0,0,0,1,0
8782.jpg,0,1,0,0,0,0,1
1891.jpg,0,0,0,0,1,0,0
810.jpg,0,0,0,0,1,0,0
7117.jpg,1,0,0,0,0,0,1
1982.jpg,0,0,0,0,0,0,0
4575.jpg,0,0,0,0,0,0,1
7820.jpg,0,0,0,0,1,0,0
4753.jpg,0,0,0,0,0,0,1
3746.jpg,0,0,0,0,0,0,0
6801.jpg,0,0,0,0,0,0,0
959.jpg,0,0,0,0,1,0,0
414.jpg,0,0,0,1,0,0,0
5981.jpg,0,1,0,0,0,0,0
57.jpg,0,0,0,0,0,0,1
7695.jpg,0,0,1,0,0,0,0
2899.jpg,0,0,0,0,1,0,0
2409.jpg,0,0,0,0,1,0,0
1821.jpg,1,1,0,0,0,0,0
7754.jpg,0,0,1,0,1,0,0
3325.jpg,0,0,0,0,0,0,0
6126.jpg,0,0,0,0,0,0,1
8612.jpg,0,0,0,1,0,0,0
4987.jpg,0,0,0,0,0,0,1
2606.jpg,0,1,0,0,0,0,0
6160.jpg,0,0,0,0,0,0,1
2271.jpg,0,0,0,0,0,0,1
1311.jpg,0,0,1,0,1,0,0
1690.jpg,0,0,0,0,0,0,0
8877.jpg,0,0,1,0,0,0,0
1831.jpg,0,0,0,0,1,0,0
752.jpg,0,0,0,0,1,0,0
2022.jpg,0,1,0,0,0,0,0
6863.jpg,0,0,0,0,1,0,0
4039.jpg,0,1,0,0,0,0,0
5537.jpg,1,1,0,0,0,0,0
556.jpg,0,0,0,1,0,0,0
5399.jpg,0,0,0,0,0,0,1
1254.jpg,0,0,0,0,1,0,0
6798.jpg,0,0,0,0,0,0,1
5907.jpg,0,0,0,0,0,0,0
3787.jpg,0,0,0,0,0,0,1
7592.jpg,0,0,0,0,0,0,0
1078.jpg,0,0,1,0,1,0,0
6545.jpg,0,0,0,0,0,0,0
5394.jpg,0,0,0,0,0,0,1
1907.jpg,0,0,0,0,1,0,0
7232.jpg,0,0,0,0,0,0,1
8397.jpg,0,1,0,0,0,0,0
2835.jpg,0,0,0,0,0,0,1
5650.jpg,0,0,0,0,0,0,1
7615.jpg,0,0,0,0,1,0,0
7241.jpg,0,0,0,0,0,0,0
2302.jpg,0,0,0,0,0,0,0
3831.jpg,1,0,0,0,0,0,1
1256.jpg,0,0,0,0,1,0,0
4801.jpg,0,0,0,0,0,0,1
2141.jpg,0,1,0,0,0,1,0
1795.jpg,0,1,0,0,0,0,0
7649.jpg,1,0,0,0,0,0,1
231.jpg,0,0,0,0,0,0,0
1598.jpg,0,0,0,0,1,0,0
7932.jpg,0,0,1,0,0,0,0
1574.jpg,0,0,1,0,0,0,0
8815.jpg,0,0,0,0,0,0,0
7916.jpg,0,0,0,0,0,0,0
4620.jpg,0,0,0,0,0,1,1
1654.jpg,0,0,0,0,0,0,0
8211.jpg,0,0,0,0,1,0,0
2653.jpg,0,0,0,0,0,1,1
7212.jpg,0,0,0,0,0,0,1
7040.jpg,0,1,0,0,0,0,0
5640.jpg,0,1,0,0,0,0,0
7121.jpg,0,0,0,0,0,0,1
2826.jpg,0,0,0,0,0,0,1
8859.jpg,0,0,1,0,1,0,0
7126.jpg,0,0,0,0,0,0,1
1225.jpg,0,0,0,0,0,0,0
7994.jpg,0,1,0,0,0,0,1
3937.jpg,0,0,0,0,0,1,0
1963.jpg,0,0,0,0,0,0,1
7446.jpg,1,0,0,0,0,0,0
1331.jpg,1,0,0,0,0,0,0
1585.jpg,0,1,0,0,0,0,0
975.jpg,1,0,0,0,0,0,1
7013.jpg,0,0,0,0,0,0,1
3098.jpg,0,0,0,0,0,0,0
7817.jpg,0,0,1,0,0,0,0
4386.jpg,0,0,0,0,0,1,1
4471.jpg,0,0,0,0,0,1,0
4853.jpg,0,0,0,0,0,0,1
3942.jpg,0,1,0,0,0,0,0
7847.jpg,0,0,1,0,0,0,0
8684.jpg,0,0,0,0,1,0,0
288.jpg,0,0,0,0,1,0,0
3948.jpg,0,1,0,0,0,0,1
1550.jpg,0,0,1,0,0,0,0
714.jpg,0,0,0,0,0,0,1
5685.jpg,0,0,0,0,0,0,1
2598.jpg,0,0,0,0,0,1,0
6653.jpg,0,0,0,0,1,0,0
8630.jpg,0,0,0,0,1,0,0
108.jpg,0,0,0,0,1,0,1
6836.jpg,0,0,0,0,0,0,0
2214.jpg,0,0,0,0,0,1,0
596.jpg,0,0,0,0,1,0,0
2370.jpg,0,0,0,0,1,0,0
5522.jpg,0,1,0,0,0,0,0
6983.jpg,0,1,0,0,0,0,0
1343.jpg,0,0,0,0,0,0,1
4090.jpg,0,1,0,0,0,0,0
7226.jpg,1,0,0,0,0,0,0
311.jpg,0,0,0,0,0,0,1
2463.jpg,0,0,0,0,0,0,1
2464.jpg,0,0,0,0,0,0,1
3001.jpg,0,1,0,0,0,0,0
8927.jpg,0,0,0,0,1,0,0
5087.jpg,0,1,0,0,0,0,1
5520.jpg,0,0,1,0,1,0,0
7431.jpg,0,1,0,0,0,0,0
6915.jpg,1,0,0,0,0,0,0
4584.jpg,0,0,0,0,0,0,1
3104.jpg,0,0,0,0,0,1,0
5103.jpg,0,1,0,0,0,0,1
2959.jpg,0,0,0,0,1,0,0
4998.jpg,0,0,0,0,0,0,1
6069.jpg,1,0,0,0,0,0,1
2801.jpg,0,1,0,0,0,0,0
2786.jpg,0,0,0,0,0,1,0
5837.jpg,0,0,0,0,0,0,0
2037.jpg,0,0,0,0,0,1,0
8437.jpg,0,0,1,0,0,0,0
7917.jpg,0,0,0,0,0,0,0
1348.jpg,0,0,0,0,1,0,0
2070.jpg,0,0,0,0,0,1,0
1604.jpg,0,0,0,0,1,0,0
6950.jpg,0,0,0,0,0,0,0
4700.jpg,0,1,0,0,0,0,1
5265.jpg,0,0,0,0,0,0,1
876.jpg,0,0,0,0,1,0,0
3852.jpg,0,0,0,0,0,1,0
7169.jpg,0,1,0,0,0,0,0
3544.jpg,0,0,0,0,0,0,1
7210.jpg,0,0,0,0,0,0,1
7726.jpg,0,1,0,0,0,0,0
7926.jpg,0,0,1,0,0,0,0
4715.jpg,0,0,0,0,0,0,1
2961.jpg,0,0,0,0,0,1,0
2017.jpg,0,0,0,0,0,1,0
4302.jpg,0,0,0,0,0,1,0
1150.jpg,0,0,0,0,0,0,1
3524.jpg,0,0,0,0,0,1,0
7472.jpg,0,0,0,0,0,0,1
7764.jpg,0,0,0,1,0,0,0
6232.jpg,0,0,0,0,1,0,0
6865.jpg,1,0,0,0,0,0,1
8208.jpg,0,0,1,0,0,0,1
7877.jpg,0,0,1,0,1,0,0
1201.jpg,0,0,0,0,0,0,1
6457.jpg,1,0,0,0,0,0,1
6304.jpg,0,0,0,0,0,0,1
3080.jpg,0,1,0,0,0,1,0
4405.jpg,0,0,0,0,0,0,0
7561.jpg,0,0,1,0,0,0,0
1649.jpg,0,0,0,1,0,0,0
8081.jpg,0,0,0,0,0,0,0
793.jpg,0,0,0,0,1,0,0
7477.jpg,0,0,0,0,0,0,1
4745.jpg,0,0,0,0,0,0,1
4274.jpg,0,0,0,0,1,0,0
2410.jpg,0,0,0,0,0,0,1
2232.jpg,0,0,0,0,0,1,0
5481.jpg,0,0,0,0,0,0,0
859.jpg,1,0,0,0,0,0,0
2027.jpg,0,0,0,0,0,0,1
2144.jpg,0,0,0,0,1,1,0
1648.jpg,0,0,0,0,1,0,0
6314.jpg,0,0,0,0,0,0,1
1426.jpg,0,0,0,0,0,1,0
6788.jpg,0,1,0,0,0,0,0
242.jpg,1,0,0,0,0,1,0
3511.jpg,0,1,0,0,0,0,0
1625.jpg,0,0,0,0,1,0,0
2153.jpg,0,0,0,0,0,0,1
7634.jpg,0,0,1,0,0,0,0
1309.jpg,0,1,0,0,1,0,0
6619.jpg,0,1,0,0,0,0,0
1249.jpg,0,0,0,0,1,0,0
1697.jpg,0,1,0,0,0,0,0
780.jpg,0,0,0,0,0,0,1
3264.jpg,0,0,0,0,1,0,0
3737.jpg,0,0,0,1,0,0,0
2080.jpg,0,0,0,0,0,1,0
3949.jpg,0,0,0,0,0,1,0
6695.jpg,0,0,0,0,0,0,0
964.jpg,0,0,0,0,0,0,0
4011.jpg,0,0,0,0,0,1,0
8045.jpg,0,0,0,1,0,0,0
2170.jpg,0,0,0,0,0,0,1
2236.jpg,0,0,0,0,0,0,0
3294.jpg,0,0,0,0,0,0,0
8.jpg,0,0,0,0,0,0,1
1229.jpg,0,0,1,0,0,0,0
985.jpg,0,0,0,0,1,0,0
7034.jpg,1,0,0,0,0,0,1
3125.jpg,0,1,0,0,0,0,0
7451.jpg,0,0,0,0,1,0,1
7571.jpg,0,1,0,0,0,0,0
305.jpg,0,0,0,0,0,0,1
5895.jpg,0,1,0,0,0,0,1
1002.jpg,0,0,0,0,1,0,0
3132.jpg,0,0,0,0,0,0,0
7113.jpg,0,0,0,0,0,0,1
7688.jpg,0,0,1,0,0,0,0
3721.jpg,0,1,0,0,0,0,0
5974.jpg,0,0,0,1,0,0,0
5372.jpg,0,1,0,0,0,0,1
6880.jpg,0,0,0,0,0,0,1
2180.jpg,0,0,0,0,0,1,0
6850.jpg,0,0,0,0,0,0,1
2202.jpg,0,0,0,0,0,1,0
2115.jpg,0,0,0,0,0,0,0
4453.jpg,0,0,0,0,0,0,0
8037.jpg,0,0,1,0,0,0,0
7012.jpg,0,0,0,0,0,0,0
1298.jpg,0,0,0,1,0,0,0
8154.jpg,0,0,1,0,0,0,0
7490.jpg,0,0,0,0,1,0,0
1854.jpg,1,0,0,0,0,0,1
6567.jpg,0,0,0,0,0,0,1
2881.jpg,0,0,0,1,0,0,1
1417.jpg,0,0,0,0,1,0,0
6216.jpg,1,0,0,0,0,0,0
4873.jpg,0,0,0,0,0,0,1
5737.jpg,0,0,0,0,0,0,1
856.jpg,0,0,0,0,0,0,1
2861.jpg,0,0,0,0,0,0,1
2442.jpg,0,0,0,0,0,1,0
8536.jpg,0,0,0,0,0,0,0
5200.jpg,0,0,0,0,0,0,1
4940.jpg,0,1,0,0,0,0,0
5633.jpg,0,0,0,0,0,0,0
8187.jpg,0,0,0,0,1,0,0
5054.jpg,0,0,0,1,0,0,0
1514.jpg,0,0,0,0,1,0,0
5804.jpg,0,0,0,0,0,0,1
7320.jpg,0,0,0,0,1,0,0
6200.jpg,1,0,0,0,0,0,1
2911.jpg,0,0,0,0,0,1,0
7538.jpg,0,1,0,0,0,0,0
2906.jpg,0,1,0,0,0,0,0
2394.jpg,0,0,0,0,0,1,0
5741.jpg,0,1,0,0,0,0,0
2315.jpg,0,1,0,0,0,1,0
5367.jpg,0,0,0,0,0,0,1
6551.jpg,1,0,0,0,0,0,0
1485.jpg,1,0,0,0,0,0,0
6401.jpg,0,0,0,0,0,0,1
8279.jpg,0,0,1,0,0,0,0
7037.jpg,0,1,0,0,0,0,0
7802.jpg,0,0,1,0,0,0,0
8844.jpg,0,0,1,0,0,0,0
6388.jpg,1,0,0,0,0,0,1
7059.jpg,0,0,0,0,0,0,0
234.jpg,0,0,0,0,0,0,1
667.jpg,0,0,0,0,1,0,0
340.jpg,0,0,0,0,1,0,0
4840.jpg,0,0,0,0,0,0,1
6135.jpg,1,0,0,0,0,0,0
1593.jpg,1,0,0,0,1,0,0
823.jpg,0,0,0,0,1,0,0
2995.jpg,0,0,0,0,0,0,1
1920.jpg,0,0,1,0,0,0,0
3012.jpg,0,0,0,0,0,0,1
7137.jpg,0,0,0,0,0,1,0
7566.jpg,0,0,0,0,0,0,1
2041.jpg,0,0,0,0,1,0,0
5713.jpg,0,0,1,0,0,0,1
4213.jpg,0,0,0,0,1,0,0
2438.jpg,0,0,0,0,0,0,1
5962.jpg,0,1,0,0,0,0,0
5653.jpg,0,0,0,0,0,0,1
2856.jpg,1,0,0,0,0,0,0
7306.jpg,0,0,0,1,0,0,0
5094.jpg,0,0,0,0,0,0,1
92.jpg,0,1,0,0,0,0,0
4597.jpg,0,1,0,0,1,0,0
6901.jpg,0,0,0,0,0,0,0
7875.jpg,0,0,1,0,1,0,0
2283.jpg,0,1,0,0,0,0,0
6475.jpg,1,0,0,0,0,0,1
3066.jpg,0,0,0,0,0,0,1
8547.jpg,0,0,0,0,1,0,0
2020.jpg,0,1,0,0,0,0,0
4991.jpg,0,0,0,0,0,0,1
410.jpg,0,1,0,0,0,0,0
8500.jpg,0,0,0,0,1,0,0
2194.jpg,0,0,0,0,0,0,1
1368.jpg,0,0,0,0,1,0,0
6455.jpg,0,0,0,0,0,0,1
2811.jpg,0,0,0,0,0,1,0
832.jpg,0,0,0,0,0,0,1
3204.jpg,0,0,0,0,0,0,1
472.jpg,1,0,0,0,0,0,1
4669.jpg,0,1,0,0,0,0,0
6783.jpg,1,0,0,0,0,0,1
6263.jpg,0,0,0,0,0,0,1
5173.jpg,0,0,0,0,0,0,1
5357.jpg,0,0,0,0,0,0,1
5813.jpg,0,1,0,0,0,0,0
936.jpg,0,0,0,0,1,0,1
8339.jpg,0,0,0,0,0,0,1
7239.jpg,0,0,0,0,0,0,0
2126.jpg,0,0,0,0,0,1,0
457.jpg,0,0,0,0,0,1,1
72.jpg,0,0,0,0,0,0,0
3357.jpg,0,0,0,0,0,0,1
1655.jpg,1,0,0,0,0,0,0
8887.jpg,0,1,0,0,0,0,0
415.jpg,0,0,0,1,0,0,0
4590.jpg,0,0,0,0,0,0,1
2579.jpg,0,1,0,0,0,0,0
7392.jpg,0,0,0,0,0,0,1
6736.jpg,0,0,0,0,0,0,0
3598.jpg,0,1,0,0,0,0,0
2296.jpg,0,0,0,0,0,0,1
4938.jpg,0,0,0,0,0,0,1
3862.jpg,0,1,0,0,0,0,0
6225.jpg,0,1,0,0,0,0,0
6492.jpg,0,0,0,0,0,0,1
2888.jpg,0,0,0,0,0,0,1
7504.jpg,0,0,0,0,0,0,1
2767.jpg,0,0,0,0,0,0,0
7420.jpg,1,0,0,0,0,0,0
8603.jpg,0,0,1,0,1,0,0
6240.jpg,1,0,0,0,0,0,1
1583.jpg,0,0,0,1,0,0,0
2599.jpg,0,0,0,0,0,1,0
174.jpg,0,0,0,0,0,0,1
8830.jpg,0,0,0,0,1,0,0
4491.jpg,0,1,0,0,1,1,0
8265.jpg,0,0,0,0,0,0,0
3878.jpg,0,0,0,0,0,0,1
4369.jpg,0,1,0,0,0,0,1
8190.jpg,0,1,0,0,0,0,0
8917.jpg,0,1,0,0,0,0,0
6075.jpg,1,0,0,0,0,0,1
4556.jpg,1,0,0,0,0,0,1
2108.jpg,0,0,0,0,0,0,0
7679.jpg,0,0,0,0,1,0,0
5963.jpg,0,0,0,0,0,0,0
125.jpg,0,1,0,0,0,0,0
3267.jpg,1,0,0,0,0,0,0
1755.jpg,0,0,0,0,0,0,0
3265.jpg,0,0,0,1,0,0,0
2514.jpg,0,0,0,0,0,0,0
2103.jpg,0,0,0,0,0,0,1
1273.jpg,0,0,0,0,1,0,0
1959.jpg,0,0,0,0,0,0,1
7959.jpg,0,0,1,1,0,0,0
4486.jpg,0,0,0,0,1,0,0
6319.jpg,0,0,0,0,0,0,0
719.jpg,0,0,0,0,1,0,0
5310.jpg,0,1,0,0,0,0,1
451.jpg,0,1,0,0,0,0,0
5721.jpg,0,1,0,0,0,0,1
3288.jpg,0,0,0,0,0,0,1
7307.jpg,0,0,0,0,0,0,1
8987.jpg,0,0,0,0,0,0,0
1318.jpg,0,0,0,0,1,0,0
7779.jpg,0,1,0,0,0,0,0
5129.jpg,0,0,0,0,0,0,1
549.jpg,0,0,0,0,1,0,0
3779.jpg,0,0,0,0,0,0,0
8951.jpg,0,0,1,0,0,0,0
6260.jpg,0,0,0,0,0,0,0
7782.jpg,0,0,0,0,1,0,0
4218.jpg,0,0,0,0,1,0,0
5727.jpg,0,1,0,0,0,0,0
2759.jpg,0,0,0,0,0,0,1
1661.jpg,1,0,0,0,0,0,0
3445.jpg,0,1,0,0,0,0,0
4601.jpg,0,0,0,0,0,0,1
4038.jpg,0,1,0,0,0,0,0
8752.jpg,0,0,0,0,0,0,0
5849.jpg,0,0,0,0,0,0,0
5912.jpg,0,1,1,0,0,0,0
1460.jpg,0,0,0,0,1,0,0
4610.jpg,0,0,0,0,1,0,0
8172.jpg,0,0,1,0,0,0,0
7970.jpg,0,0,0,0,1,0,0
4291.jpg,0,1,0,0,0,0,0
5024.jpg,0,0,1,0,1,0,0
3946.jpg,0,0,0,0,0,0,1
1724.jpg,0,0,0,0,1,0,0
6373.jpg,0,0,0,0,1,0,0
5864.jpg,0,0,0,0,0,1,0
798.jpg,0,0,0,0,0,0,1
4775.jpg,0,0,0,0,0,0,1
94.jpg,0,0,0,0,0,0,0
3766.jpg,0,0,0,0,0,1,0
8814.jpg,0,0,1,0,0,0,0
5590.jpg,0,1,0,0,0,0,0
7517.jpg,0,0,1,0,0,0,0
4794.jpg,0,1,0,0,0,0,0
2125.jpg,0,1,0,0,0,0,0
6725.jpg,0,0,0,0,0,0,1
6046.jpg,0,0,0,0,0,0,0
3515.jpg,0,0,0,0,0,0,0
222.jpg,0,1,0,0,0,0,0
417.jpg,0,1,0,0,0,0,0
7078.jpg,0,0,0,0,0,0,1
5781.jpg,0,0,0,0,0,0,1
7749.jpg,0,0,1,0,0,0,0
6467.jpg,0,0,0,0,0,0,0
668.jpg,0,1,0,0,1,1,0
2945.jpg,0,0,0,0,0,1,0
4855.jpg,1,0,0,0,0,0,1
2645.jpg,0,1,0,0,0,0,0
8322.jpg,0,0,1,0,0,0,0
1124.jpg,0,0,1,0,0,0,0
2559.jpg,0,0,0,0,1,0,0
5542.jpg,0,1,0,0,0,0,0
3352.jpg,0,1,0,0,0,0,0
238.jpg,0,0,1,0,0,0,0
1670.jpg,0,1,0,0,0,0,0
504.jpg,0,0,0,0,0,1,0
455.jpg,0,1,0,0,0,0,0
2743.jpg,0,1,0,0,0,0,0
3418.jpg,0,0,0,0,0,0,1
2145.jpg,0,0,0,0,0,1,0
483.jpg,0,1,0,0,0,0,0
1714.jpg,0,0,0,0,1,0,0
2685.jpg,0,1,0,0,0,0,0
1582.jpg,0,0,0,0,0,0,1
7427.jpg,0,0,0,0,0,0,1
5523.jpg,0,1,0,0,0,0,0
1357.jpg,1,0,0,0,0,0,0
5624.jpg,0,0,0,0,0,0,1
4205.jpg,0,1,0,0,0,0,0
324.jpg,1,0,0,0,0,0,1
6024.jpg,1,0,0,0,0,0,1
7681.jpg,0,1,0,0,0,0,0
52.jpg,0,0,0,0,0,0,1
4558.jpg,0,0,0,0,0,0,1
6389.jpg,1,0,0,0,0,0,1
2733.jpg,0,0,0,0,0,0,0
1971.jpg,0,0,0,0,1,0,0
7314.jpg,0,0,0,0,0,0,1
5235.jpg,0,0,0,0,0,0,1
8538.jpg,0,0,0,0,0,0,1
5589.jpg,0,1,0,0,0,0,1
7927.jpg,0,0,0,0,1,0,0
2349.jpg,0,0,0,0,0,0,0
2104.jpg,0,1,0,0,0,0,0
4545.jpg,0,1,0,0,0,0,0
8504.jpg,0,0,0,0,0,0,0
503.jpg,0,0,1,0,0,0,0
1810.jpg,0,0,1,0,0,0,0
